date,month,day,day_of_week,week_of_year,weekend_flag,month_end_flag,payday_flag,holiday_flag,product,channel,region,customer_segment,device_type,promo_exposure_flag,campaign_flag,control_change_flag,transaction_count,avg_txn_value,active_customers,new_accounts,login_failures,otp_failures,chargeback_count,fraud_alerts,manual_review_rate,approval_rate,decline_rate,device_risk_score,fraud_rate,fraud_cases,fraud_loss
2026-01-02,1,2,4,1,0,0,0,0,digital_wallet,web,south,retail,ios,0,0,0,1978,56.96,1020,16,18,10,3,5,0.0199,0.8498,0.1502,0.253,0.000869,0,0.0
2026-01-02,1,2,4,1,0,0,0,0,digital_wallet,web,west,premium,desktop,0,0,0,1167,56.66,583,9,15,5,2,4,0.0309,0.8659,0.1341,0.2168,0.000654,0,0.0
2026-01-02,1,2,4,1,0,0,0,0,digital_wallet,web,west,retail,desktop,0,0,0,1446,75.6,698,14,9,4,5,10,0.0252,0.857,0.143,0.264,0.000885,2,219.0
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,504,70.88,333,8,8,6,1,2,0.0223,0.8479,0.1521,0.1942,0.000301,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,824,74.09,517,32,9,5,4,2,0.0173,0.8665,0.1335,0.2731,0.000451,0,8.03
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,505,90.3,268,6,13,3,2,5,0.016,0.8588,0.1412,0.2692,0.000327,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,888,63.18,280,26,12,3,2,8,0.0192,0.8466,0.1534,0.2735,0.000496,1,23.37
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,532,83.33,195,16,15,2,2,13,0.0241,0.8559,0.1441,0.2647,0.000371,1,107.92
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,722,42.8,317,25,8,8,1,6,0.0194,0.8576,0.1424,0.231,0.000508,1,99.61
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,562,136.1,236,17,7,5,1,3,0.0201,0.8421,0.1579,0.2568,0.000388,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,875,52.14,302,24,13,6,3,9,0.018,0.8355,0.1645,0.2615,0.000548,1,91.29
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,east,premium,ios,0,0,0,2095,50.33,1230,17,17,7,3,7,0.0226,0.8537,0.1463,0.3073,0.000541,1,68.07
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,east,retail,ios,0,0,0,3048,95.76,1105,31,24,6,2,17,0.0219,0.8386,0.1614,0.35,0.000761,1,62.34
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,north,premium,ios,0,0,0,2020,65.87,950,20,24,14,1,9,0.0243,0.8486,0.1514,0.3734,0.000579,1,85.09
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,north,retail,ios,0,0,0,2991,63.91,917,36,20,8,3,10,0.018,0.8455,0.1545,0.3538,0.000847,1,58.23
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,south,premium,android,0,0,0,1894,108.66,1268,18,33,9,3,12,0.0189,0.8481,0.1519,0.5322,0.000607,3,362.95
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,south,retail,android,0,0,0,3020,54.94,1187,32,20,7,2,19,0.0095,0.8508,0.1492,0.5249,0.000853,3,220.41
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,west,premium,ios,0,0,0,2016,51.07,944,15,29,13,2,25,0.0157,0.8543,0.1457,0.3685,0.000686,2,111.36
2026-01-03,1,3,5,1,1,0,0,0,credit_card,mobile_app,west,retail,android,0,0,0,3589,82.93,1491,29,25,9,4,34,0.022,0.8458,0.1542,0.4665,0.000891,8,999.98
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,east,premium,desktop,0,0,0,1274,57.83,406,22,11,6,1,3,0.0189,0.868,0.132,0.2073,0.000458,0,40.11
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,east,retail,ios,0,0,0,2861,80.61,1554,28,19,5,1,19,0.0195,0.847,0.153,0.2541,0.00065,3,256.11
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,north,premium,desktop,0,0,0,1387,35.09,479,16,22,5,6,10,0.0268,0.8668,0.1332,0.2736,0.000499,1,61.23
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,north,retail,android,0,0,0,3158,72.77,2007,23,9,3,3,11,0.0221,0.8449,0.1551,0.4065,0.000671,2,191.61
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,south,premium,desktop,0,0,0,1378,163.96,635,16,23,9,3,17,0.0201,0.8683,0.1317,0.3107,0.00054,3,591.94
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,south,retail,desktop,0,0,0,1847,76.23,1121,24,16,7,2,12,0.0162,0.8443,0.1557,0.2778,0.000737,2,127.78
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,west,premium,ios,0,0,0,2139,78.29,665,15,10,10,4,6,0.0161,0.8569,0.1431,0.2742,0.000523,1,143.15
2026-01-03,1,3,5,1,1,0,0,0,credit_card,web,west,retail,android,0,0,0,2975,87.12,1442,22,16,5,5,14,0.0229,0.8457,0.1543,0.4095,0.000806,3,290.61
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,409,55.58,222,7,13,4,0,6,0.016,0.8426,0.1574,0.2983,0.000265,1,42.15
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,704,119.34,233,17,8,3,1,5,0.0166,0.8582,0.1418,0.2259,0.000341,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,421,81.66,261,13,7,3,1,5,0.024,0.8463,0.1537,0.2566,0.000278,1,155.67
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,727,56.4,397,19,8,5,0,8,0.023,0.8522,0.1478,0.2411,0.000371,1,32.78
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,425,38.54,166,13,9,7,2,5,0.0251,0.8375,0.1625,0.267,0.000285,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,642,40.85,292,23,5,3,1,5,0.0114,0.8576,0.1424,0.3272,0.000377,1,35.24
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,435,56.63,148,12,10,9,0,4,0.025,0.8494,0.1506,0.2229,0.00031,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,691,63.07,239,21,15,6,0,8,0.0159,0.8592,0.1408,0.2825,0.000427,1,147.19
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,east,premium,ios,0,0,0,2048,92.01,871,7,25,6,0,21,0.0236,0.8497,0.1503,0.3749,0.000414,4,496.06
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,east,retail,ios,0,0,0,2582,64.91,1146,44,27,6,3,8,0.0166,0.8493,0.1507,0.3734,0.00062,1,97.51
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,north,premium,ios,0,0,0,2013,72.4,650,14,19,14,4,11,0.0205,0.8471,0.1529,0.3996,0.000453,0,19.82
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,north,retail,android,0,0,0,3092,81.74,1833,29,24,11,3,7,0.0226,0.8342,0.1658,0.564,0.000606,1,70.38
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,south,premium,android,0,0,0,1734,37.04,629,10,21,8,1,6,0.0124,0.8571,0.1429,0.559,0.000483,1,15.03
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,south,retail,android,0,0,0,2790,59.2,869,28,19,14,1,11,0.016,0.8559,0.1441,0.5982,0.000712,2,185.81
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,west,premium,android,0,0,0,1843,82.56,1157,15,21,14,0,6,0.0234,0.8431,0.1569,0.5615,0.000509,0,23.21
2026-01-03,1,3,5,1,1,0,0,0,debit_card,mobile_app,west,retail,ios,0,0,0,3449,108.41,1499,26,16,10,3,9,0.019,0.8691,0.1309,0.4313,0.000712,1,135.29
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,east,premium,android,0,0,0,1754,142.04,717,15,15,3,1,7,0.0192,0.8506,0.1494,0.4351,0.000374,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,east,retail,ios,0,0,0,2231,44.12,928,28,19,7,0,9,0.0187,0.8449,0.1551,0.2332,0.000509,0,34.69
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,north,premium,android,0,0,0,1652,73.62,601,8,11,3,2,6,0.0192,0.8561,0.1439,0.3808,0.000375,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,north,retail,desktop,0,0,0,1250,56.13,697,16,20,6,2,4,0.0178,0.838,0.162,0.2275,0.000542,0,45.66
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,south,premium,desktop,0,0,0,1092,52.44,483,11,16,4,1,4,0.0157,0.8387,0.1613,0.2739,0.000418,0,22.54
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,south,retail,desktop,0,0,0,1632,35.55,629,23,15,10,0,12,0.0231,0.8514,0.1486,0.2763,0.000572,2,165.18
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,west,premium,desktop,0,0,0,1284,39.63,496,8,25,10,1,17,0.0222,0.8445,0.1555,0.2541,0.000446,1,41.65
2026-01-03,1,3,5,1,1,0,0,0,debit_card,web,west,retail,ios,0,0,0,2167,41.66,1013,15,19,7,4,13,0.0227,0.8253,0.1747,0.248,0.00059,1,54.54
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,304,60.74,132,9,17,5,2,11,0.0201,0.8597,0.1403,0.2699,0.000383,1,59.26
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,534,37.89,198,12,14,4,0,9,0.0198,0.8572,0.1428,0.2383,0.000528,1,50.43
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,358,34.41,215,10,13,1,2,7,0.0151,0.8576,0.1424,0.2254,0.000384,0,58.81
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,610,100.03,186,21,7,7,1,1,0.0142,0.8431,0.1569,0.2284,0.000549,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,350,83.73,102,10,13,4,0,8,0.025,0.8389,0.1611,0.2486,0.000433,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,569,90.25,322,17,13,1,2,4,0.0242,0.8451,0.1549,0.2688,0.000623,0,91.39
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,404,61.91,112,5,8,8,1,4,0.0186,0.8626,0.1374,0.2163,0.000436,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,565,57.42,319,18,10,5,2,12,0.0192,0.8419,0.1581,0.275,0.000603,2,70.34
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,east,premium,ios,0,0,0,1315,51.61,863,11,22,15,3,14,0.0198,0.8582,0.1418,0.3311,0.000641,0,7.8
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,east,retail,android,0,0,0,1858,41.27,825,22,22,13,4,10,0.0182,0.8512,0.1488,0.5476,0.000852,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,north,premium,ios,0,0,0,1676,62.01,652,9,26,9,2,8,0.0269,0.8586,0.1414,0.3332,0.000646,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,north,retail,ios,0,0,0,2156,64.84,758,29,16,12,3,9,0.0211,0.8482,0.1518,0.3771,0.000896,2,171.04
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,south,premium,ios,0,0,0,1546,78.53,663,11,21,12,3,7,0.0183,0.8516,0.1484,0.3491,0.00068,1,28.3
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,south,retail,android,0,0,0,2254,85.94,964,30,29,10,4,17,0.0123,0.8374,0.1626,0.4956,0.000977,1,87.34
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,west,premium,android,0,0,0,1647,49.03,661,13,23,11,0,16,0.0232,0.8509,0.1491,0.5027,0.000747,2,105.39
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,mobile_app,west,retail,ios,0,0,0,2150,108.78,1331,23,26,14,6,18,0.0208,0.8595,0.1405,0.371,0.001012,1,77.06
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,east,premium,desktop,0,0,0,886,75.78,279,8,14,4,1,10,0.0204,0.84,0.16,0.219,0.000526,1,59.42
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,east,retail,desktop,0,0,0,1080,55.54,349,21,14,6,3,3,0.0148,0.8675,0.1325,0.2523,0.00074,0,57.7
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,north,premium,android,0,0,0,1394,91.53,511,10,11,6,2,12,0.0213,0.8489,0.1511,0.4498,0.000581,2,286.97
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,north,retail,desktop,0,0,0,1360,57.51,599,15,14,4,2,9,0.0269,0.8387,0.1613,0.2985,0.000787,1,48.67
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,south,premium,android,0,0,0,1211,78.3,541,10,20,9,0,11,0.0242,0.8547,0.1453,0.4652,0.000595,0,0.0
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,south,retail,desktop,0,0,0,1199,45.63,657,24,28,8,4,19,0.0261,0.8483,0.1517,0.2168,0.000855,3,216.39
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,west,premium,desktop,0,0,0,914,56.41,400,6,15,6,1,3,0.0296,0.8629,0.1371,0.2563,0.000651,0,51.02
2026-01-03,1,3,5,1,1,0,0,0,digital_wallet,web,west,retail,android,0,0,0,1880,71.04,616,13,12,9,0,7,0.0233,0.8532,0.1468,0.4357,0.000894,1,50.2
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,east,premium,desktop,0,0,0,535,28.85,186,10,12,4,2,3,0.0134,0.861,0.139,0.2281,0.000328,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,east,retail,desktop,0,0,0,732,94.45,500,20,5,4,0,3,0.0179,0.8446,0.1554,0.2722,0.000435,0,71.36
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,north,premium,desktop,0,0,0,563,65.72,162,12,18,5,1,5,0.0219,0.8427,0.1573,0.2207,0.000335,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,north,retail,desktop,0,0,0,653,63.49,321,27,16,4,1,6,0.0302,0.8412,0.1588,0.2481,0.000487,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,south,premium,desktop,0,0,0,411,96.67,139,12,8,10,3,3,0.0228,0.8479,0.1521,0.2656,0.000387,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,south,retail,desktop,0,0,0,830,87.98,295,23,8,4,2,4,0.0211,0.8497,0.1503,0.2503,0.000555,0,41.71
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,west,premium,desktop,0,0,0,645,50.56,294,10,10,8,3,3,0.0306,0.8379,0.1621,0.2325,0.000393,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,branch,west,retail,desktop,0,0,0,912,79.1,311,21,11,4,2,5,0.0192,0.8301,0.1699,0.2038,0.000544,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,east,premium,ios,0,0,0,2144,48.3,1224,15,14,15,0,6,0.0207,0.8675,0.1325,0.3056,0.000522,0,20.03
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,east,retail,ios,0,0,0,2711,84.47,1286,34,17,17,4,5,0.0226,0.8589,0.1411,0.3682,0.000764,0,2.77
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,north,premium,ios,0,0,0,2403,86.97,1234,16,34,12,0,12,0.0184,0.8674,0.1326,0.3318,0.000569,2,313.17
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,north,retail,android,0,0,0,3721,71.13,1562,25,20,13,5,8,0.0203,0.8638,0.1362,0.5639,0.000783,1,143.4
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,south,premium,android,0,0,0,2001,63.62,677,22,24,10,5,6,0.0227,0.85,0.15,0.5316,0.000622,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,south,retail,android,0,0,0,3800,80.32,1578,32,23,10,3,12,0.0201,0.8538,0.1462,0.5155,0.000859,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,west,premium,ios,0,0,0,2301,47.48,945,23,16,11,0,10,0.0205,0.8565,0.1435,0.338,0.000643,2,112.55
2026-01-04,1,4,6,1,1,0,0,0,credit_card,mobile_app,west,retail,ios,0,0,0,4413,57.17,1655,30,22,10,3,33,0.0243,0.8531,0.1469,0.3276,0.000915,7,603.56
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,east,premium,android,0,0,0,2114,60.67,860,9,16,8,0,14,0.0221,0.8508,0.1492,0.3741,0.000468,2,93.02
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,east,retail,desktop,0,0,0,1865,63.86,1068,28,16,9,2,10,0.008,0.8367,0.1633,0.2494,0.000682,2,114.39
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,north,premium,ios,0,0,0,1695,98.12,632,13,15,6,3,6,0.0161,0.848,0.152,0.2379,0.000469,1,232.62
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,north,retail,android,0,0,0,3087,79.98,1204,34,15,9,7,12,0.0168,0.8445,0.1555,0.4068,0.000688,3,208.75
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,south,premium,desktop,0,0,0,1265,59.72,440,9,19,9,1,7,0.0138,0.8452,0.1548,0.2898,0.000531,1,95.6
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,south,retail,desktop,0,0,0,1608,64.79,559,17,15,14,0,9,0.0254,0.8518,0.1482,0.2826,0.00069,1,109.79
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,west,premium,android,0,0,0,1864,34.02,599,18,23,8,2,6,0.0153,0.8451,0.1549,0.4356,0.000526,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,credit_card,web,west,retail,desktop,0,0,0,1830,76.69,557,28,14,6,3,12,0.0252,0.8632,0.1368,0.2468,0.000762,1,162.34
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,east,premium,desktop,0,0,0,412,53.47,222,16,10,7,1,2,0.0174,0.8543,0.1457,0.2565,0.000252,0,6.34
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,east,retail,desktop,0,0,0,744,107.11,362,23,15,6,0,2,0.0178,0.8514,0.1486,0.2849,0.000364,0,5.23
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,north,premium,desktop,0,0,0,504,64.94,304,13,14,0,0,6,0.02,0.853,0.147,0.2621,0.000252,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,north,retail,desktop,0,0,0,715,64.79,211,17,15,1,0,3,0.019,0.8618,0.1382,0.3103,0.000364,0,71.89
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,south,premium,desktop,0,0,0,474,64.87,257,7,6,6,0,2,0.0121,0.8419,0.1581,0.1941,0.000279,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,south,retail,desktop,0,0,0,592,51.7,303,19,14,4,1,8,0.0259,0.8443,0.1557,0.2355,0.000436,0,29.95
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,west,premium,desktop,0,0,0,498,62.07,186,12,11,3,3,3,0.0194,0.8475,0.1525,0.2743,0.000305,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,debit_card,branch,west,retail,desktop,0,0,0,764,82.11,284,15,12,4,0,6,0.0224,0.858,0.142,0.1718,0.000424,1,86.57
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,east,premium,android,0,0,0,2067,85.03,669,16,28,10,1,12,0.0243,0.8517,0.1483,0.496,0.00043,0,55.46
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,east,retail,android,0,0,0,3014,72.95,939,27,24,16,2,9,0.0158,0.8588,0.1412,0.5436,0.00062,1,36.6
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,north,premium,android,0,0,0,1987,67.11,603,11,32,15,3,10,0.0222,0.8488,0.1512,0.5335,0.000445,2,211.55
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,north,retail,android,0,0,0,3355,65.82,1364,27,19,8,2,19,0.0163,0.8581,0.1419,0.5583,0.000601,4,252.46
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,south,premium,ios,0,0,0,1715,70.81,544,11,34,9,1,11,0.0241,0.8277,0.1723,0.3253,0.00051,1,107.57
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,south,retail,android,0,0,0,3089,52.31,1567,29,15,16,4,13,0.016,0.8642,0.1358,0.4941,0.000654,2,142.39
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,west,premium,android,0,0,0,1936,33.25,617,19,26,10,1,20,0.0271,0.8611,0.1389,0.5174,0.000485,2,70.18
2026-01-04,1,4,6,1,1,0,0,0,debit_card,mobile_app,west,retail,ios,0,0,0,2844,53.83,1056,26,23,5,1,17,0.0244,0.8457,0.1543,0.3549,0.000672,2,143.92
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,east,premium,desktop,0,0,0,1150,96.04,378,12,14,5,1,3,0.0232,0.8589,0.1411,0.2268,0.000372,0,3.85
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,east,retail,desktop,0,0,0,1419,109.85,744,17,14,9,1,8,0.0258,0.8441,0.1559,0.2436,0.000513,1,126.33
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,north,premium,desktop,0,0,0,1146,65.92,467,11,14,4,2,8,0.0193,0.8592,0.1408,0.2752,0.000369,0,14.24
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,north,retail,android,0,0,0,2242,70.69,708,24,14,7,2,5,0.0192,0.8536,0.1464,0.4472,0.000524,1,38.89
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,south,premium,desktop,0,0,0,1040,46.01,303,8,24,2,2,15,0.0143,0.8544,0.1456,0.24,0.000412,1,92.13
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,south,retail,desktop,0,0,0,1708,56.42,639,21,11,10,2,4,0.0126,0.8587,0.1413,0.233,0.00059,0,70.54
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,west,premium,android,0,0,0,1613,66.18,772,23,13,8,2,5,0.0216,0.8469,0.1531,0.4389,0.000416,1,39.61
2026-01-04,1,4,6,1,1,0,0,0,debit_card,web,west,retail,desktop,0,0,0,1821,56.69,851,18,14,3,0,4,0.023,0.8409,0.1591,0.2793,0.000613,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,east,premium,desktop,0,0,0,358,42.84,145,15,10,5,2,4,0.0134,0.8585,0.1415,0.2189,0.000379,0,64.34
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,east,retail,desktop,0,0,0,620,55.69,237,19,20,2,3,8,0.02,0.8404,0.1596,0.2111,0.000519,0,26.21
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,north,premium,desktop,0,0,0,377,33.48,216,10,11,9,1,8,0.0206,0.8473,0.1527,0.2761,0.00042,1,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,north,retail,desktop,0,0,0,473,80.05,207,17,9,10,3,4,0.0198,0.8417,0.1583,0.2729,0.000553,0,18.46
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,south,premium,desktop,0,0,0,310,29.25,200,12,7,6,4,3,0.0166,0.8608,0.1392,0.234,0.000438,0,89.9
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,south,retail,desktop,0,0,0,444,52.28,275,19,13,1,3,5,0.0215,0.8469,0.1531,0.2393,0.000598,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,west,premium,desktop,0,0,0,463,59.66,140,4,13,8,3,4,0.0226,0.8755,0.1245,0.2621,0.000424,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,branch,west,retail,desktop,0,0,0,582,54.94,298,14,12,3,2,4,0.0151,0.8703,0.1297,0.2497,0.000628,0,37.5
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,east,premium,android,0,0,0,1541,70.91,544,14,28,10,1,10,0.0197,0.8418,0.1582,0.5772,0.000621,0,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,east,retail,android,0,0,0,2488,77.08,1146,16,21,8,3,36,0.0277,0.8378,0.1622,0.4956,0.000818,7,715.44
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,north,premium,android,0,0,0,1783,39.84,544,15,22,8,3,14,0.0235,0.8472,0.1528,0.5317,0.000674,1,0.0
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,north,retail,android,0,0,0,2636,37.43,1340,23,22,8,4,12,0.0215,0.8488,0.1512,0.5587,0.000911,2,138.35
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,south,premium,ios,0,0,0,1457,97.83,858,14,22,15,6,11,0.023,0.8562,0.1438,0.3417,0.000747,2,202.37
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,south,retail,ios,0,0,0,2098,61.31,674,20,26,10,6,23,0.0145,0.8485,0.1515,0.303,0.000994,2,105.19
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,west,premium,android,0,0,0,1823,73.53,804,12,20,7,0,6,0.0197,0.8632,0.1368,0.5777,0.000751,0,47.3
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,mobile_app,west,retail,android,0,0,0,2892,111.66,1376,23,26,7,5,28,0.0221,0.8626,0.1374,0.5252,0.001039,3,355.23
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,web,east,premium,ios,0,0,0,1328,62.33,505,11,8,10,3,3,0.0237,0.8414,0.1586,0.2458,0.000551,0,16.42
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,web,east,retail,ios,0,0,0,2115,37.4,790,18,16,7,4,16,0.0219,0.8417,0.1583,0.2623,0.000734,2,48.66
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,web,north,premium,desktop,0,0,0,1058,29.84,520,7,25,5,3,14,0.0099,0.8352,0.1648,0.2966,0.000541,0,41.54
2026-01-04,1,4,6,1,1,0,0,0,digital_wallet,web,north,retail,desktop,0,0,0,1473,52.14,710,19,15,4,1,11,0.0147,0.8513,0.1487,0.2149,0.000781,3,193.62
